station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2,2005,4,16,40,40,36,33,35,36,35,42,47,51,55,57,60,62,64,65,65,64,62,57,50,45,42,39
2,2005,4,17,39,36,35,33,33,32,31,36,47,53,59,64,67,69,71,71,72,72,70,62,55,55,53,52
2,2005,4,18,50,50,49,50,50,49,48,53,61,66,71,74,75,76,76,76,76,76,72,65,60,57,54,53
2,2005,4,19,52,51,50,48,47,48,46,53,59,66,74,78,79,79,78,81,80,80,78,69,63,60,57,56
2,2005,4,20,54,52,51,49,49,47,48,53,64,73,77,79,80,81,79,82,82,80,78,73,68,65,66,66
2,2005,4,21,67,64,56,55,52,51,50,60,65,70,71,73,74,74,75,76,66,65,62,59,58,57,55,55
2,2005,4,22,55,54,53,54,53,53,54,54,55,56,58,60,60,60,62,58,58,59,58,56,56,55,55,56
2,2005,4,23,56,56,57,56,56,55,55,56,58,60,63,62,62,58,58,56,53,51,48,45,43,42,42,42
2,2005,4,24,42,41,40,40,39,38,37,37,39,40,40,41,42,42,44,44,42,42,41,40,40,40,40,40
2,2005,4,25,41,41,43,43,43,43,43,45,47,49,52,54,57,59,60,62,63,63,61,54,47,44,45,41
2,2005,4,26,39,39,37,38,40,39,38,43,48,52,59,63,65,66,65,65,64,63,61,59,57,53,53,53
2,2005,4,27,53,52,51,51,49,48,48,51,53,56,58,59,60,61,60,57,58,57,56,53,51,49,47,48
2,2005,4,28,48,44,46,46,40,40,38,45,51,53,56,58,59,62,63,62,62,62,61,60,56,53,51,51
2,2005,4,29,51,50,50,49,50,49,49,49,49,49,50,52,55,56,57,59,59,59,59,57,57,56,55,54
2,2005,4,30,55,54,54,54,54,54,54,54,56,58,59,60,62,62,65,65,67,66,64,62,60,58,57,57
2,2005,5,1,56,54,53,52,50,49,49,50,51,54,55,56,58,59,61,61,62,60,60,55,50,47,42,39
2,2005,5,2,38,36,37,35,33,35,35,44,48,51,52,55,54,55,54,52,51,53,52,49,43,40,41,41
2,2005,5,3,40,38,35,34,33,33,32,39,46,49,51,53,55,56,57,58,59,58,58,51,49,48,50,50
2,2005,5,4,48,46,43,45,42,43,43,45,49,52,54,56,58,58,60,60,61,61,59,56,49,46,43,42
2,2005,5,5,41,42,41,41,41,41,41,45,49,54,58,62,63,63,64,63,62,62,60,58,55,54,52,50
2,2005,5,6,48,48,47,47,47,46,45,47,49,50,54,55,56,57,58,59,60,61,58,56,49,45,42,41
2,2005,5,7,40,39,38,37,36,36,36,45,51,57,61,64,65,66,65,64,66,66,66,59,51,51,49,47
2,2005,5,8,45,43,43,43,43,44,45,52,55,59,64,67,70,72,73,75,77,77,75,69,59,53,53,48
2,2005,5,9,47,46,43,43,42,44,42,51,58,64,68,71,74,76,77,78,79,79,78,68,59,55,53,51
2,2005,5,10,49,49,47,45,44,44,45,55,60,67,73,77,79,80,81,81,80,77,73,68,64,63,61,59
2,2005,5,11,57,58,58,55,53,52,53,58,64,71,76,78,80,83,83,85,83,83,81,71,66,65,63,61
2,2005,5,12,60,63,62,62,64,62,62,65,70,74,76,78,78,79,80,79,75,74,69,67,66,64,64,63
2,2005,5,13,62,61,61,61,59,58,58,59,60,62,64,65,67,68,68,68,69,68,66,63,62,62,61,60
2,2005,5,14,59,59,59,58,58,58,58,60,64,67,69,73,75,77,78,78,80,76,71,68,64,64,64,63
2,2005,5,15,64,63,64,60,61,60,60,62,63,65,68,68,68,67,66,65,65,65,64,62,61,60,57,56
2,2005,5,16,56,53,49,49,51,47,48,53,56,59,60,61,62,64,66,65,67,65,64,58,53,51,49,51
2,2005,5,17,51,50,49,49,50,49,50,50,51,53,57,60,60,64,67,67,68,68,67,62,56,52,51,50
2,2005,5,18,50,49,48,48,47,46,49,52,55,60,65,69,73,74,75,75,76,75,74,70,63,61,60,59
2,2005,5,19,58,57,56,56,56,56,57,58,60,63,64,65,67,68,70,69,68,67,65,63,63,62,62,62
2,2005,5,20,61,60,60,61,61,61,61,61,62,62,63,65,63,61,60,58,58,56,55,54,53,53,52,50
2,2005,5,21,49,49,45,46,44,43,43,49,53,57,62,64,67,67,69,68,69,70,68,62,55,51,50,50
2,2005,5,22,47,47,46,44,45,43,46,51,59,66,69,71,73,74,74,74,73,71,68,66,65,64,58,57
2,2005,5,23,59,59,58,57,56,54,55,58,63,67,71,70,71,74,75,71,71,68,69,66,59,58,55,54
2,2005,5,24,54,53,52,53,54,52,54,55,56,58,59,60,60,55,57,55,55,56,55,54,53,52,52,52
2,2005,5,25,51,50,50,50,50,51,51,51,53,55,58,59,60,59,60,61,60,61,60,59,58,56,54,54
2,2005,5,26,53,52,49,50,50,48,51,55,60,65,68,71,72,74,76,76,78,78,76,71,66,63,62,57
2,2005,5,27,56,55,51,52,52,51,55,61,67,68,71,72,73,74,76,75,74,75,75,69,61,59,58,58
2,2005,5,28,57,54,52,52,52,52,54,58,60,63,64,64,66,67,69,70,71,72,70,65,62,57,53,52
2,2005,5,29,49,48,46,48,48,48,49,56,63,67,69,71,73,75,74,75,73,73,70,66,61,56,56,54
2,2005,5,30,52,52,52,52,50,49,50,58,63,67,71,73,73,72,72,71,72,72,68,64,61,64,61,60
2,2005,5,31,58,56,56,56,56,55,56,57,59,61,66,70,71,73,75,75,75,75,73,70,62,58,57,55
2,2005,6,1,53,53,53,52,51,51,54,57,63,68,69,71,71,72,74,73,71,65,63,63,60,60,61,60
2,2005,6,2,60,59,58,57,56,57,57,58,58,58,59,60,61,61,60,60,60,60,60,60,60,59,59,59
2,2005,6,3,59,59,59,59,59,59,60,61,61,61,62,63,64,67,68,68,68,68,68,67,65,63,63,63
2,2005,6,4,61,62,61,61,62,61,62,64,65,68,71,73,76,77,78,79,80,79,78,76,71,69,67,67
2,2005,6,5,66,65,64,62,62,61,63,67,70,74,78,81,84,85,85,86,86,86,85,79,73,71,68,68
2,2005,6,6,67,66,64,63,62,61,64,69,76,80,82,83,86,89,88,88,87,86,83,77,74,72,66,66
2,2005,6,7,64,64,63,63,63,63,65,69,74,76,79,82,83,85,85,84,85,84,82,77,74,70,69,68
2,2005,6,8,67,66,62,63,63,63,64,67,72,75,79,81,85,86,83,83,81,79,79,78,76,72,70,70
2,2005,6,9,70,67,66,66,65,64,66,69,72,78,79,81,80,84,84,84,80,79,72,73,71,70,68,68
2,2005,6,10,69,69,69,69,69,69,69,71,72,75,77,80,81,83,84,84,83,82,82,79,75,72,71,72
2,2005,6,11,70,69,68,68,68,67,68,69,73,76,77,80,80,81,82,82,82,81,79,77,72,70,68,69
2,2005,6,12,67,69,68,65,65,66,66,69,73,76,78,79,79,78,80,83,80,82,80,76,75,73,72,72
2,2005,6,13,71,70,70,70,71,71,71,74,77,77,79,80,79,80,82,83,82,84,83,80,77,75,73,74
2,2005,6,14,74,72,73,69,67,66,68,74,78,81,83,85,86,87,88,90,89,89,87,83,77,75,74,74
2,2005,6,15,72,71,70,70,72,71,71,74,76,78,79,80,80,82,83,84,83,82,81,79,73,73,69,68
2,2005,6,16,68,67,67,65,64,62,66,69,73,74,75,76,76,76,75,76,76,74,74,72,67,67,65,62
2,2005,6,17,59,55,54,53,53,51,56,62,66,68,70,72,72,74,74,76,75,76,75,70,64,60,59,58
2,2005,6,18,58,58,54,53,54,53,54,60,64,69,73,76,77,76,77,71,65,66,67,64,62,59,58,57
2,2005,6,19,60,60,59,60,60,61,60,61,61,65,68,70,72,73,74,75,74,72,71,69,65,65,67,65
2,2005,6,20,65,63,61,60,60,59,60,61,63,66,67,69,71,72,72,73,74,72,72,69,64,61,59,57
2,2005,6,21,59,57,55,54,53,53,56,59,64,69,72,75,77,78,78,74,78,77,78,74,71,69,68,68
2,2005,6,22,64,62,63,63,62,61,65,66,68,73,73,74,74,76,80,81,82,77,76,74,68,65,62,63
2,2005,6,23,61,59,60,62,61,59,61,64,68,70,74,76,79,81,82,82,83,82,80,77,68,64,63,62
2,2005,6,24,60,60,62,59,58,57,60,64,69,75,78,81,82,84,86,86,86,86,83,80,72,68,65,63
2,2005,6,25,62,60,60,58,59,57,60,66,70,75,78,81,83,85,86,86,85,84,82,80,71,68,66,65
2,2005,6,26,62,61,62,62,63,63,64,67,70,75,79,82,84,83,83,81,81,82,82,79,72,70,68,67
2,2005,6,27,67,67,67,64,62,63,64,70,74,78,82,84,86,87,90,90,89,88,86,81,77,75,74,72
2,2005,6,28,72,70,69,68,67,66,68,71,75,77,80,81,83,84,84,82,79,78,78,76,73,73,71,70
2,2005,6,29,71,71,71,70,69,68,70,71,72,75,78,81,83,85,85,83,78,76,76,75,73,71,69,68
2,2005,6,30,67,68,67,66,67,66,66,70,74,79,81,84,86,87,88,88,86,86,83,77,75,73,72,71
2,2005,7,1,70,68,67,67,66,65,67,71,76,78,82,84,85,87,89,89,90,88,84,81,77,74,73,71
2,2005,7,2,71,70,70,69,67,67,68,71,74,76,79,80,81,83,77,76,77,78,78,76,71,68,67,68
2,2005,7,3,66,66,66,66,65,65,66,68,71,73,76,78,79,81,81,81,78,79,78,78,73,73,72,72
2,2005,7,4,72,69,68,69,69,68,68,70,72,74,75,76,77,81,82,81,78,79,78,77,74,72,70,69
2,2005,7,5,68,68,68,69,68,69,71,72,72,75,78,82,84,86,85,86,85,87,84,76,74,72,72,71
2,2005,7,6,70,72,69,71,69,67,69,72,76,78,80,82,83,83,83,83,84,82,81,78,73,71,69,69
2,2005,7,7,66,66,68,66,66,67,67,68,69,70,71,72,72,72,72,70,69,69,68,69,67,68,68,67
2,2005,7,8,67,67,65,64,64,65,65,67,69,71,73,75,77,78,80,79,80,80,78,74,69,68,66,64
2,2005,7,9,63,62,62,61,60,59,61,65,71,74,79,80,83,83,84,84,84,84,82,79,71,69,67,65
2,2005,7,10,65,65,65,63,62,61,63,67,70,75,78,81,83,83,84,84,83,84,83,78,72,70,69,68
2,2005,7,11,68,67,67,66,65,65,66,70,73,76,78,82,84,86,87,87,86,85,84,80,76,74,73,72
2,2005,7,12,71,71,71,71,70,70,72,73,75,78,81,82,82,84,86,87,83,84,83,81,77,75,73,73
2,2005,7,13,72,71,70,70,69,70,70,72,74,76,79,82,83,82,82,83,82,83,81,78,76,73,72,71
2,2005,7,14,71,70,70,69,70,69,70,71,71,73,73,74,76,76,75,76,78,79,78,77,75,73,71,71
2,2005,7,15,71,71,70,70,70,70,70,71,73,76,77,78,78,80,81,83,81,81,80,79,76,75,73,72
2,2005,7,16,71,71,71,70,70,70,71,72,74,78,81,84,86,85,83,85,85,83,81,79,76,75,74,73
2,2005,7,17,73,73,72,71,71,70,71,74,77,79,82,83,83,85,84,85,78,81,82,76,74,74,72,72
2,2005,7,18,73,71,71,70,70,70,71,74,76,79,81,82,84,86,87,88,87,83,82,81,78,77,76,75
2,2005,7,19,75,74,73,71,71,72,73,75,78,81,83,86,87,85,85,85,83,80,79,77,75,73,72,72
2,2005,7,20,73,72,72,72,71,71,73,75,78,80,83,85,86,88,87,88,87,87,85,83,78,74,72,71
2,2005,7,21,70,70,69,69,68,68,69,72,76,80,83,86,87,88,88,89,87,86,83,81,77,77,74,72
2,2005,7,22,71,71,71,71,71,70,71,73,76,79,82,84,85,87,84,85,84,83,83,80,75,73,72,71
2,2005,7,23,71,73,72,72,72,71,71,74,78,79,82,82,84,85,86,85,86,85,83,79,71,68,67,65
2,2005,7,24,68,67,67,64,63,62,64,68,70,74,78,80,81,83,83,83,84,83,83,78,74,71,71,69
2,2005,7,25,70,70,71,70,70,70,72,74,78,82,84,87,89,91,92,93,93,88,87,83,79,78,76,71
2,2005,7,26,70,67,66,65,66,65,66,72,76,82,84,88,90,92,93,94,93,92,91,86,79,78,76,76
2,2005,7,27,75,74,73,72,73,72,74,78,83,87,88,89,90,91,89,90,88,86,82,78,77,75,73,71
2,2005,7,28,70,70,69,72,71,69,70,73,74,74,74,74,75,76,77,78,76,77,76,75,73,72,71,71
2,2005,7,29,70,70,69,69,68,68,68,69,70,71,72,73,75,76,77,76,77,77,76,74,73,72,71,71
2,2005,7,30,70,70,69,70,70,70,70,70,72,72,74,76,78,78,80,81,78,79,77,75,73,72,72,71
2,2005,7,31,71,71,71,71,69,69,69,69,70,72,74,76,79,79,81,81,80,78,77,74,70,68,68,66
2,2005,8,1,65,64,63,64,64,63,62,66,69,72,76,79,82,83,85,84,86,85,84,77,71,69,68,67
2,2005,8,2,66,66,64,64,63,63,63,67,72,77,82,85,87,88,89,89,90,89,88,81,76,73,72,70
2,2005,8,3,69,69,68,67,68,68,68,72,76,80,83,86,87,89,91,90,90,90,87,81,75,72,70,68
2,2005,8,4,68,67,67,66,66,65,65,68,74,80,85,88,89,91,90,92,91,91,89,82,76,74,71,70
2,2005,8,5,70,68,67,67,67,66,65,71,75,80,84,86,87,89,89,91,90,87,82,75,71,71,71,71
2,2005,8,6,71,71,70,68,67,67,67,70,74,78,80,83,84,87,88,87,82,82,71,70,69,69,69,68
2,2005,8,7,67,67,66,67,67,67,67,69,71,74,77,81,82,83,84,85,84,83,80,77,74,73,72,73
2,2005,8,8,71,69,69,68,68,69,69,70,72,75,78,78,79,79,80,80,80,80,79,75,72,73,72,71
2,2005,8,9,71,71,70,70,69,70,70,70,70,70,71,73,75,77,78,79,78,79,77,74,72,71,69,69
2,2005,8,10,69,68,69,67,68,68,68,69,71,74,78,80,82,84,83,84,84,84,83,78,73,72,70,69
2,2005,8,11,68,68,67,66,66,66,65,68,72,79,83,86,86,89,90,89,87,88,85,79,75,73,72,71
2,2005,8,12,72,71,70,69,68,68,68,71,77,80,85,87,90,90,92,92,91,90,87,82,77,74,73,72
2,2005,8,13,72,71,70,69,68,68,67,70,74,81,86,89,89,91,92,91,92,91,87,82,79,78,76,74
2,2005,8,14,72,72,70,70,69,69,70,73,76,81,85,87,88,90,91,90,92,90,86,81,76,75,74,73
2,2005,8,15,71,70,70,69,69,69,69,74,78,81,84,87,88,90,90,89,86,83,81,78,75,76,75,73
2,2005,8,16,73,72,71,70,69,69,69,73,75,77,79,82,84,85,87,83,79,77,77,74,73,72,72,72
2,2005,8,17,71,71,71,71,70,69,69,69,71,73,75,79,80,83,83,82,84,83,81,74,68,67,65,64
2,2005,8,18,65,63,62,61,61,61,62,66,68,70,75,77,76,74,72,74,75,75,74,73,71,70,69,70
2,2005,8,19,70,70,69,69,69,68,68,69,70,73,75,76,78,80,81,84,84,84,83,78,75,73,73,72
2,2005,8,20,72,72,72,72,72,72,72,72,74,78,83,87,89,90,91,90,84,86,85,81,78,77,76,76
2,2005,8,21,72,73,75,73,73,75,75,76,80,83,85,87,88,89,90,90,86,86,84,79,73,73,71,69
2,2005,8,22,67,66,65,64,63,62,64,68,75,77,79,81,83,83,85,84,84,83,81,76,73,69,68,67
2,2005,8,23,67,68,68,68,67,63,62,63,64,66,70,75,77,78,79,81,79,79,77,74,70,67,67,66
2,2005,8,24,65,66,65,65,63,63,64,65,66,70,74,77,79,79,80,80,81,80,79,74,70,68,69,67
2,2005,8,25,66,65,65,64,63,62,62,64,67,71,74,77,79,80,80,81,81,80,78,72,68,65,63,62
2,2005,8,26,61,59,60,59,59,59,58,61,66,70,72,74,75,76,75,73,72,69,68,68,68,67,67,67
2,2005,8,27,67,66,66,65,65,65,65,65,65,66,68,68,69,69,70,69,70,71,71,70,69,69,68,68
2,2005,8,28,68,68,68,67,66,66,66,68,69,71,75,77,80,83,84,84,85,84,81,74,70,69,69,68
2,2005,8,29,68,69,69,67,68,68,68,69,70,71,74,77,80,82,83,83,82,80,78,75,73,74,73,72
2,2005,8,30,72,71,72,72,72,72,72,72,73,75,78,81,82,83,82,84,84,83,79,79,79,80,79,79
2,2005,8,31,79,77,77,77,75,75,75,75,75,78,78,78,78,79,80,79,79,78,77,73,72,68,68,65
2,2005,9,1,63,63,62,62,61,60,60,62,69,73,77,79,79,81,81,81,81,81,79,70,66,65,63,62
2,2005,9,2,62,61,59,59,58,58,58,62,69,74,78,81,82,83,84,84,85,83,80,73,71,68,67,63
2,2005,9,3,61,59,59,55,54,54,53,57,66,71,76,79,79,81,81,82,81,81,77,68,65,64,64,64
2,2005,9,4,65,64,64,61,60,58,58,62,64,68,71,75,76,77,79,80,77,77,75,69,65,61,59,58
2,2005,9,5,60,57,55,58,59,59,59,60,62,64,70,75,75,77,76,78,76,77,74,68,65,64,62,61
2,2005,9,6,59,59,57,57,56,57,58,59,61,64,68,73,75,77,77,79,78,77,74,68,66,64,61,58
2,2005,9,7,55,54,53,52,50,52,53,55,58,61,66,72,74,77,78,80,79,79,75,66,60,57,56,55
2,2005,9,8,54,54,52,50,50,50,49,52,59,66,71,77,78,81,82,82,82,82,76,66,62,60,57,55
2,2005,9,9,55,53,53,51,51,53,53,57,63,68,74,79,81,83,84,84,84,82,79,71,67,66,64,63
2,2005,9,10,65,60,62,60,61,60,61,62,66,69,73,77,80,80,83,83,83,81,78,70,67,66,64,61
2,2005,9,11,59,59,59,59,57,57,57,59,63,68,72,76,79,80,81,81,81,79,76,69,63,62,59,59
2,2005,9,12,57,56,54,54,55,53,52,56,61,65,70,75,78,81,82,83,85,83,75,68,62,60,58,59
2,2005,9,13,57,58,54,53,53,52,53,56,62,67,73,78,82,85,86,87,87,85,81,74,72,70,67,66
2,2005,9,14,65,66,66,65,66,65,65,66,68,71,74,78,80,82,82,83,83,82,79,75,74,72,70,68
2,2005,9,15,67,67,67,67,66,65,65,66,70,74,79,83,84,85,88,86,86,86,83,78,74,72,72,71
2,2005,9,16,69,69,67,65,66,66,64,67,72,76,79,83,86,86,86,84,75,74,73,71,69,68,67,66
2,2005,9,17,65,65,64,65,65,64,64,65,69,74,78,79,81,83,85,85,83,81,76,70,69,68,67,66
2,2005,9,18,65,67,64,64,62,63,62,63,67,71,73,77,77,80,82,81,81,80,76,68,65,64,66,63
2,2005,9,19,63,60,61,61,61,62,61,62,64,68,73,77,81,83,86,85,85,85,79,72,69,67,66,65
2,2005,9,20,65,65,63,65,64,64,64,65,70,75,79,82,83,84,83,82,81,80,79,75,70,67,65,63
2,2005,9,21,64,64,65,63,65,64,62,65,69,73,75,78,79,80,82,83,83,82,78,71,68,65,66,62
2,2005,9,22,61,60,59,59,58,57,57,59,66,72,78,80,82,84,85,85,85,83,80,72,71,67,65,64
2,2005,9,23,63,64,65,63,64,63,63,64,70,75,81,83,87,88,89,90,88,85,78,75,76,74,72,71
2,2005,9,24,69,69,71,70,69,67,67,67,68,68,70,72,74,75,77,76,75,74,71,69,67,66,67,66
2,2005,9,25,65,65,65,65,65,65,65,66,68,70,72,74,74,76,75,76,75,74,73,71,71,70,71,72
2,2005,9,26,71,71,70,70,71,71,72,72,72,74,75,77,78,75,74,73,71,71,70,70,69,69,68,68
2,2005,9,27,66,64,62,61,61,59,59,61,67,69,72,74,76,77,79,79,79,78,70,63,60,58,58,58
2,2005,9,28,57,53,50,51,52,51,51,50,59,64,70,74,76,78,79,79,79,78,71,66,63,64,66,64
2,2005,9,29,62,63,63,64,63,63,63,60,63,65,65,65,69,71,72,73,70,69,65,61,57,55,54,52
2,2005,9,30,49,45,44,47,46,45,45,46,50,52,58,62,65,68,68,69,70,69,63,59,57,56,55,51
2,2005,10,1,49,49,50,52,52,51,50,51,57,62,68,72,76,78,79,80,80,79,70,65,61,59,57,57
2,2005,10,2,55,54,54,54,55,53,52,53,58,63,68,74,79,80,81,82,81,80,74,66,64,61,60,59
2,2005,10,3,57,54,54,53,53,52,53,55,59,62,67,71,76,79,80,81,80,79,69,64,60,56,56,56
2,2005,10,4,54,56,52,53,55,56,54,55,60,64,69,73,75,77,79,80,79,78,73,70,70,68,67,65
2,2005,10,5,64,64,63,63,62,62,62,62,64,67,71,71,73,74,74,74,74,73,71,70,68,67,66,66
2,2005,10,6,65,64,64,64,63,63,63,63,66,71,72,74,75,76,77,78,77,75,73,71,70,70,69,70
2,2005,10,7,69,69,68,68,68,68,68,68,68,69,71,71,72,72,73,73,72,72,71,71,71,70,70,69
2,2005,10,8,69,68,68,68,67,67,66,66,66,66,67,67,68,69,69,69,68,66,65,64,64,63,62,62
2,2005,10,9,61,61,61,60,59,59,59,59,59,60,60,62,64,65,65,67,66,65,63,62,61,60,60,60
2,2005,10,10,60,58,58,58,57,57,56,56,57,58,60,62,64,66,67,67,66,65,65,64,64,63,62,62
2,2005,10,11,62,62,62,62,62,61,61,61,61,62,63,65,65,65,67,68,68,66,64,63,63,62,62,62
2,2005,10,12,61,60,60,60,60,59,58,58,59,60,63,65,66,66,67,67,66,65,63,63,62,61,60,60
2,2005,10,13,59,58,57,55,55,55,56,57,58,61,64,65,68,69,71,71,71,68,63,64,63,61,60,59
2,2005,10,14,57,57,57,57,57,58,57,58,60,63,65,66,66,68,67,67,68,66,63,62,59,61,56,56
2,2005,10,15,55,53,52,54,56,58,56,56,62,65,69,71,73,74,75,76,74,72,66,65,65,61,60,56
2,2005,10,16,52,50,48,47,46,46,45,43,53,56,58,60,61,62,63,63,63,61,57,53,50,49,51,50
2,2005,10,17,51,49,47,46,44,43,44,42,50,55,57,59,62,64,65,66,65,62,54,49,47,46,45,45
2,2005,10,18,45,46,51,53,53,53,53,54,57,59,68,71,73,74,75,76,76,73,67,63,57,54,52,49
2,2005,10,19,48,46,45,43,43,42,42,43,50,56,64,71,74,77,78,79,79,74,68,63,60,59,59,60
2,2005,10,20,61,62,61,56,55,56,55,55,60,66,69,68,71,70,70,70,70,68,62,61,61,59,56,55
2,2005,10,21,54,54,52,51,52,51,51,51,52,53,55,56,57,58,59,57,57,56,54,55,54,53,53,53
2,2005,10,22,53,53,53,53,53,53,53,53,54,54,54,55,56,56,58,59,58,56,54,53,51,52,50,49
2,2005,10,23,46,44,48,47,42,43,39,39,46,52,55,57,59,60,61,61,61,58,50,49,47,46,48,49
2,2005,10,24,52,50,50,47,48,48,48,48,49,51,51,50,51,49,47,46,44,42,40,40,39,39,40,40
2,2005,10,25,40,41,41,41,41,40,40,38,40,42,43,44,45,44,43,43,43,42,41,41,42,43,43,44
2,2005,10,26,44,42,43,42,42,41,41,42,45,48,50,49,50,50,50,49,49,47,45,44,43,40,38,37
2,2005,10,27,35,34,32,32,31,29,30,29,35,41,46,49,50,52,52,52,52,48,44,42,41,40,43,42
2,2005,10,28,41,41,41,41,41,41,38,38,42,43,46,48,47,50,50,51,50,48,41,40,42,43,41,38
2,2005,10,29,38,36,34,33,33,33,33,32,36,43,46,48,51,52,53,54,54,53,43,41,40,37,35,34
2,2005,10,30,32,33,32,31,31,30,29,29,37,45,52,58,63,65,68,69,68,60,50,46,43,42,40,38
2,2005,10,31,37,36,35,34,34,33,33,32,39,46,56,63,67,70,71,71,70,62,52,48,45,43,41,41
2,2005,11,1,41,39,38,37,36,35,34,36,41,50,56,64,66,67,68,66,66,63,56,55,54,52,50,51
2,2005,11,2,53,54,50,48,48,47,43,43,46,52,54,56,59,60,61,61,60,55,48,42,39,38,37,36
2,2005,11,3,35,34,34,33,31,33,33,33,40,48,56,63,66,69,70,70,68,64,56,51,48,49,44,43
2,2005,11,4,41,43,42,38,40,37,39,38,43,53,64,67,70,73,74,73,72,66,58,56,53,53,54,50
2,2005,11,5,50,47,50,48,49,48,45,44,50,56,63,69,71,72,74,74,73,69,62,57,54,53,52,51
2,2005,11,6,50,51,50,51,49,47,49,49,53,61,67,72,73,73,75,75,74,69,67,67,64,64,61,60
2,2005,11,7,54,56,55,54,54,54,51,49,50,56,59,61,62,64,65,65,65,59,51,48,46,44,42,40
2,2005,11,8,40,38,37,37,37,38,36,37,44,49,56,61,66,67,68,68,69,63,59,58,55,55,55,56
2,2005,11,9,56,56,57,56,54,55,56,53,56,59,63,68,73,76,76,76,75,74,72,71,70,69,67,64
2,2005,11,10,62,62,62,61,59,57,53,50,49,49,50,49,50,50,50,49,49,46,43,39,39,39,41,38
2,2005,11,11,36,33,32,31,32,30,30,29,33,41,46,49,51,52,54,55,54,49,41,39,35,34,32,32
2,2005,11,12,32,30,30,29,29,29,28,28,33,42,47,54,59,62,63,64,64,58,50,46,44,42,41,42
2,2005,11,13,41,38,36,38,34,34,35,34,40,48,55,61,65,67,69,67,66,63,61,60,57,57,55,56
2,2005,11,14,56,57,59,58,57,55,52,49,53,58,60,62,65,66,70,69,68,63,62,61,63,62,59,58
2,2005,11,15,58,57,56,55,56,56,57,57,59,62,65,68,68,70,70,71,70,68,66,66,66,66,66,66
2,2005,11,16,65,65,65,66,68,66,64,64,65,67,65,62,63,63,64,63,53,50,48,47,46,44,42,39
2,2005,11,17,36,35,36,34,33,31,30,29,32,35,37,38,39,40,41,41,40,37,33,32,30,31,30,28
2,2005,11,18,27,26,25,23,23,21,22,22,23,28,32,34,36,39,41,42,42,38,32,31,29,27,26,26
2,2005,11,19,24,24,23,23,22,21,21,20,24,31,39,46,49,51,52,52,52,45,40,37,33,32,34,35
2,2005,11,20,33,35,35,34,34,35,34,34,34,40,45,50,55,58,59,60,59,52,48,47,45,45,45,43
2,2005,11,21,40,41,40,41,42,41,41,42,42,42,43,44,45,46,47,47,47,46,46,46,45,45,45,44
2,2005,11,22,44,44,43,42,41,41,41,40,41,42,42,45,44,44,44,42,42,40,39,38,37,36,35,35
2,2005,11,23,33,32,31,31,31,31,29,29,29,31,33,34,36,36,37,37,37,35,36,34,34,36,37,38
2,2005,11,24,39,40,39,37,39,40,40,39,41,44,48,50,54,54,52,51,47,44,41,39,36,32,31,30
2,2005,11,25,28,26,25,24,23,22,21,19,19,21,24,26,28,30,31,32,32,30,27,25,22,22,21,21
2,2005,11,26,21,21,22,20,19,20,19,19,21,28,34,39,45,48,50,51,50,45,40,38,37,36,35,34
2,2005,11,27,33,32,31,31,30,31,31,31,33,37,43,47,51,52,49,46,46,46,45,45,45,45,46,46
2,2005,11,28,46,46,48,48,48,48,49,50,50,51,51,54,55,55,57,58,62,64,64,64,64,64,65,65
2,2005,11,29,65,64,64,64,64,64,63,63,62,62,61,60,60,60,61,61,61,61,61,57,55,53,51,49
2,2005,11,30,48,46,45,43,44,40,39,39,39,44,46,46,48,49,50,50,49,43,40,38,36,35,35,36
2,2005,12,1,36,34,33,32,31,30,30,30,30,32,33,36,38,39,41,42,41,38,35,35,36,39,38,38
2,2005,12,2,37,37,37,36,36,36,35,34,34,34,34,35,34,34,35,35,35,33,30,30,30,26,28,26
2,2005,12,3,27,26,25,27,27,26,27,27,28,29,31,33,34,37,38,38,38,37,36,37,37,35,34,35
2,2005,12,4,36,37,37,37,39,41,42,42,41,42,43,45,50,54,55,53,50,47,45,44,42,41,41,40
2,2005,12,5,40,39,39,39,38,37,36,35,33,33,33,33,33,33,32,32,32,32,32,31,31,31,31,31
2,2005,12,6,30,30,30,28,29,27,25,24,23,27,29,31,32,33,33,33,33,31,30,27,27,24,23,24
2,2005,12,7,23,22,25,25,25,23,24,22,24,27,30,32,34,34,35,35,35,33,32,29,29,26,25,24
2,2005,12,8,24,25,23,22,22,21,20,19,19,22,23,26,30,33,34,34,34,34,33,31,32,32,32,30
2,2005,12,9,29,30,30,31,32,32,31,31,30,32,32,32,33,34,34,35,34,31,31,29,27,27,26,23
2,2005,12,10,23,22,21,18,17,16,15,15,17,21,26,30,34,37,40,42,42,37,31,30,28,26,27,32
2,2005,12,11,32,32,31,32,32,33,32,31,34,35,39,41,40,40,40,39,38,38,37,37,36,36,36,35
2,2005,12,12,34,33,31,32,32,33,33,33,33,33,35,36,36,37,37,37,36,35,34,35,34,34,34,32
2,2005,12,13,30,29,28,26,24,22,19,18,17,23,26,29,31,33,34,34,34,29,25,23,23,21,20,20
2,2005,12,14,19,17,16,17,17,16,17,17,18,19,20,22,25,26,27,28,28,28,27,27,27,27,27,26
2,2005,12,15,26,26,25,26,26,27,27,27,27,27,28,30,31,32,32,33,33,34,34,35,34,33,33,34
